209,52375388,ADMIN,01,15,02,08,,0,akt0078671,12102902110,ADMIN,2013-01-16 15:13:56.000
210,52375389,ADMIN,01,15,02,08,,0,akt0078707,12121700049,ADMIN,2013-01-16 15:17:33.000
211,52375390,ADMIN,01,25,02,08,,0,akt0081613,12082700761,ADMIN,2013-05-27 00:00:00.000
212,52375391,ADMIN,01,15,02,08,,0,akt0079737,13010200165,ADMIN,2013-01-16 15:31:09.000
213,52375392,ADMIN,01,15,02,08,,0,akt0080275,12121800038,ADMIN,2013-01-16 15:33:20.000
214,52375393,ADMIN,01,15,02,08,,0,akt0076461,12112800274,ADMIN,2013-01-16 15:36:19.000
215,52375394,ADMIN,01,15,02,08,,0,akt0081363,12072000012,ADMIN,2013-01-16 15:44:55.000
216,52375395,ADMIN,01,15,01,01,,50,akt0081363,12071700229,ADMIN,2013-01-16 15:47:21.000
217,52375395,ADMIN,01,19,02,08,,0,akt0081363,12071700229,ADMIN,2013-01-16 15:47:21.000
218,52375396,ADMIN,01,15,02,08,,0,akt0081613,12121400687,ADMIN,2013-01-16 15:51:34.000
219,52375397,ADMIN,01,15,01,01,,10500,akt0035800,12120700003,ADMIN,2013-01-16 15:59:01.000
220,52375397,ADMIN,01,15,02,08,,0,akt0035800,12120700004,ADMIN,2013-01-16 15:59:01.000
221,52375398,ADMIN,01,15,01,01,,11000,akt0078208,12121500007,ADMIN,2013-01-16 16:02:26.000
222,52375398,ADMIN,01,15,02,08,,0,akt0078208,12122100074,ADMIN,2013-01-16 16:02:26.000
223,52375399,ADMIN,01,14,02,08,,0,,,ADMIN,2013-02-04 10:07:19.000
224,52375400,ADMIN,01,15,02,08,,0,akt0081613,12112700668,ADMIN,2013-01-16 16:06:12.000
225,52375401,ADMIN,01,15,02,08,,0,akt0081758,12082700008,ADMIN,2013-01-16 16:08:40.000
226,52375402,ADMIN,01,15,02,08,,0,akt0079189,12070400005,ADMIN,2013-01-16 16:11:58.000
227,52375403,ADMIN,01,15,02,08,,0,akt0078671,12102701008,ADMIN,2013-05-24 10:46:55.000
228,52375404,ADMIN,01,13,02,08,,0,akt0076461,12120100209,ADMIN,2013-02-04 14:54:27.000
229,52375405,ADMIN,01,15,02,08,,0,akt0080028,12122700162,ADMIN,2013-01-16 16:19:43.000
230,52375406,ADMIN,01,15,02,08,,0,akt0081613,12112900073,ADMIN,2013-01-16 16:23:18.000
231,52375407,ADMIN,01,15,02,08,,0,akt0080974,12121700012,ADMIN,2013-05-24 10:55:48.000
232,52375408,ADMIN,01,15,02,08,,0,akt0081613,12101902789,ADMIN,2013-01-16 16:38:20.000
233,52375409,ADMIN,01,15,02,08,,0,akt0081660,12120100003,ADMIN,2013-01-16 16:41:09.000
234,52375410,ADMIN,01,15,02,08,,0,akt0080468,12071600412,ADMIN,2013-01-16 16:43:11.000
235,52375411,ADMIN,01,15,02,08,,0,akt0075000,12121800005,ADMIN,2013-01-16 16:46:52.000
236,52375412,ADMIN,01,13,02,08,,0,akt0080760,12121700142,ADMIN,2013-01-23 13:53:19.000
237,52375413,ADMIN,01,15,02,08,,0,akt0082289,12111700118,ADMIN,2013-01-16 17:07:01.000
238,52375414,ADMIN,01,15,02,08,,0,akt0081613,12122302643,ADMIN,2013-01-16 17:09:31.000
239,52375415,ADMIN,01,15,02,08,,0,akt0081767,12103100142,ADMIN,2013-01-16 17:12:32.000
240,52375416,ADMIN,01,15,01,01,,5540,akt0081613,12101800823,ADMIN,2013-01-16 17:16:42.000
241,52375416,ADMIN,01,15,02,08,,0,akt0081613,12111800772,ADMIN,2013-01-16 17:16:42.000
242,52375417,ADMIN,01,15,01,01,,5540,akt0081613,12111300946,ADMIN,2013-01-16 17:19:22.000
243,52375417,ADMIN,01,15,02,08,,0,akt0081613,12101301109,ADMIN,2013-01-16 17:19:22.000
244,52375418,ADMIN,01,15,02,08,,0,akt0079737,12112600611,ADMIN,2013-01-16 17:23:09.000
